"","label"
"14736","donations"
"14737","donations"
"14738","donations"
"14739","donations"
"14740","donations"
"14741","donations"
"14742","donations"
"14743","unclassified"
"14744","donations"
"14745","donations"
"14746","donations"
"14747","donations"
"14748","donations"
"14749","donations"
"14750","donations"
"14751","donations"
"14752","donations"
"14753","donations"
"14754","donations"
"14755","donations"
"14756","donations"
"14757","donations"
"14758","donations"
"14759","donations"
"14760","donations"
"14761","donations"
"14762","donations"
"14763","donations"
"14764","donations"
"14765","donations"
"14766","donations"
"14767","donations"
"14768","donations"
"14769","donations"
"14770","donations"
"14771","donations"
"14772","donations"
"14773","donations"
"14774","donations"
"14775","donations"
"14776","donations"
"14777","donations"
"14778","donations"
"14779","donations"
"14780","donations"
"14781","donations"
"14782","donations"
"14783","donations"
"14784","unclassified"
"14785","unclassified"
"14786","donations"
"14787","donations"
"14788","donations"
"14789","donations"
"14790","donations"
"14791","donations"
"14792","donations"
"14793","donations"
"14794","donations"
"14795","donations"
"14796","donations"
"14797","unclassified"
"14798","unclassified"
"14799","unclassified"
"14800","unclassified"
"14801","unclassified"
"14802","unclassified"
"14803","unclassified"
"14804","unclassified"
"14805","unclassified"
"14806","donations"
"14807","donations"
"14808","donations"
"14809","donations"
"14810","donations"
"14811","donations"
"14812","donations"
"14813","donations"
"14814","donations"
"14815","donations"
"14816","donations"
"14817","donations"
"14818","donations"
"14819","donations"
"14820","donations"
"14821","donations"
"14822","donations"
"14823","donations"
"14824","donations"
"14825","donations"
"14826","donations"
"14827","donations"
"14828","donations"
"14829","donations"
"14830","donations"
"14831","donations"
"14832","donations"
"14833","donations"
"14834","donations"
"14835","donations"
"14836","donations"
"14837","donations"
"14838","donations"
"14839","donations"
"14840","donations"
"14841","donations"
"14842","donations"
"14843","donations"
"14844","donations"
"14845","donations"
"14846","donations"
"14847","donations"
"14848","donations"
"14849","donations"
"14850","donations"
"14851","donations"
"14852","unclassified"
"14853","donations"
"14854","donations"
"14855","donations"
"14856","donations"
"14857","donations"
"14858","donations"
"14859","donations"
"14860","donations"
"14861","donations"
"14862","donations"
"14863","donations"
"14864","donations"
"14865","donations"
"14866","donations"
"14867","donations"
"14868","donations"
"14869","donations"
"14870","donations"
"14871","donations"
"14872","donations"
"14873","donations"
"14874","donations"
"14875","donations"
"14876","donations"
"14877","donations"
"14878","donations"
"14879","donations"
"14880","donations"
"14881","donations"
"14882","donations"
"14883","donations"
"14884","donations"
"14885","donations"
"14886","donations"
"14887","donations"
"14888","donations"
"14889","donations"
"14890","donations"
"14891","donations"
"14892","donations"
"14893","donations"
"14894","donations"
"14895","donations"
"14896","donations"
"14897","unclassified"
"14898","donations"
"14899","donations"
"14900","donations"
"14901","donations"
"14902","donations"
"14903","donations"
"14904","donations"
"14905","donations"
"14906","donations"
"14907","donations"
"14908","donations"
"14909","donations"
"14910","donations"
"14911","donations"
"14912","donations"
"14913","donations"
"14914","donations"
"14915","donations"
"14916","donations"
"14917","donations"
"14918","donations"
"14919","donations"
"14920","donations"
"14921","donations"
"14922","donations"
"14923","donations"
"14924","donations"
"14925","donations"
"14926","donations"
"14927","donations"
"14928","donations"
"14929","donations"
"14930","donations"
"14931","donations"
"14932","donations"
"14933","donations"
"14934","donations"
"14935","donations"
"14936","donations"
"14937","donations"
"14938","donations"
"14939","donations"
"14940","unclassified"
"14941","donations"
"14942","donations"
"14943","donations"
"14944","donations"
"14945","donations"
"14946","donations"
"14947","donations"
"14948","donations"
"14949","donations"
"14950","donations"
"14951","donations"
"14952","donations"
"14953","donations"
"14954","donations"
"14955","donations"
"14956","donations"
"14957","donations"
"14958","donations"
"14959","donations"
"14960","donations"
"14961","donations"
"14962","donations"
"14963","donations"
"14964","donations"
"14965","donations"
"14966","donations"
"14967","donations"
"14968","donations"
"14969","donations"
"14970","donations"
"14971","donations"
"14972","donations"
"14973","donations"
"14974","donations"
"14975","donations"
"14976","donations"
"14977","donations"
"14978","donations"
"14979","donations"
"14980","donations"
"14981","donations"
"14982","donations"
"14983","donations"
"14984","donations"
"14985","donations"
"14986","donations"
"14987","donations"
"14988","donations"
"14989","donations"
"14990","donations"
"14991","donations"
"14992","donations"
"14993","donations"
"14994","donations"
"14995","donations"
"14996","donations"
"14997","donations"
"14998","donations"
"14999","donations"
"15000","donations"
"15001","donations"
"15002","donations"
"15003","donations"
"15004","donations"
"15005","donations"
"15006","donations"
"15007","donations"
"15008","donations"
"15009","donations"
"15010","donations"
"15011","donations"
"15012","donations"
"15013","donations"
"15014","donations"
"15015","donations"
"15016","donations"
"15017","donations"
"15018","donations"
"15019","donations"
"15020","donations"
"15021","donations"
"15022","donations"
"15023","donations"
"15024","donations"
"15025","donations"
"15026","donations"
"15027","donations"
"15028","donations"
"15029","donations"
"15030","donations"
"15031","donations"
"15032","donations"
"15033","donations"
"15034","donations"
"15035","donations"
"15036","donations"
"15037","donations"
"15038","donations"
"15039","donations"
"15040","donations"
"15041","donations"
"15042","donations"
"15043","donations"
"15044","donations"
"15045","donations"
"15046","donations"
"15047","donations"
"15048","donations"
"15049","donations"
"15050","donations"
"15051","donations"
"15052","donations"
"15053","donations"
"15054","donations"
"15055","donations"
"15056","donations"
"15057","donations"
"15058","donations"
"15059","donations"
"15060","donations"
"15061","donations"
"15062","donations"
"15063","donations"
"15064","donations"
"15065","donations"
"15066","donations"
"15067","donations"
"15068","donations"
"15069","donations"
"15070","donations"
"15071","donations"
"15072","donations"
"15073","donations"
"15074","donations"
"15075","donations"
"15076","donations"
"15077","donations"
"15078","donations"
"15079","donations"
"15080","donations"
"15081","donations"
"15082","donations"
"15083","donations"
"15084","donations"
"15085","donations"
"15086","donations"
"15087","donations"
"15088","donations"
"15089","donations"
"15090","donations"
"15091","donations"
"15092","donations"
"15093","donations"
"15094","donations"
"15095","donations"
"15096","donations"
"15097","donations"
"15098","donations"
"15099","donations"
"15100","donations"
"15101","donations"
"15102","donations"
"15103","donations"
"15104","donations"
"15105","donations"
"15106","donations"
"15107","donations"
"15108","donations"
"15109","donations"
"15110","donations"
"15111","donations"
"15112","donations"
"15113","donations"
"15114","donations"
"15115","donations"
"15116","donations"
"15117","donations"
"15118","donations"
"15119","donations"
"15120","donations"
"15121","donations"
"15122","donations"
"15123","donations"
"15124","donations"
"15125","donations"
"15126","donations"
"15127","donations"
"15128","donations"
"15129","donations"
"15130","donations"
"15131","donations"
"15132","donations"
"15133","donations"
"15134","donations"
"15135","donations"
"15136","donations"
"15137","donations"
"15138","donations"
"15139","donations"
"15140","donations"
"15141","donations"
"15142","donations"
"15143","donations"
"15144","donations"
"15145","donations"
"15146","donations"
"15147","donations"
"15148","donations"
"15149","donations"
"15150","donations"
"15151","donations"
"15152","donations"
"15153","donations"
"15154","donations"
"15155","donations"
"15156","donations"
"15157","donations"
"15158","donations"
"15159","donations"
"15160","donations"
"15161","donations"
"15162","donations"
"15163","donations"
"15164","donations"
"15165","donations"
"15166","donations"
"15167","donations"
"15168","donations"
"15169","donations"
"15170","donations"
"15171","donations"
"15172","donations"
"15173","donations"
"15174","donations"
"15175","donations"
"15176","donations"
"15177","donations"
"15178","donations"
"15179","donations"
"15180","donations"
"15181","donations"
"15182","donations"
"15183","donations"
"15184","donations"
"15185","donations"
"15186","donations"
"15187","donations"
"15188","donations"
"15189","donations"
"15190","donations"
"15191","donations"
"15192","donations"
"15193","donations"
"15194","donations"
"15195","donations"
"15196","donations"
"15197","donations"
"15198","donations"
"15199","donations"
"15200","donations"
"15201","donations"
"15202","donations"
"15203","donations"
"15204","donations"
"15205","donations"
"15206","donations"
"15207","donations"
"15208","unclassified"
"15209","unclassified"
"15210","donations"
"15211","donations"
"15212","donations"
"15213","donations"
"15214","donations"
"15215","donations"
"15216","donations"
"15217","donations"
"15218","donations"
"15219","donations"
"15220","donations"
"15221","donations"
"15222","donations"
"15223","donations"
"15224","donations"
"15225","donations"
"15226","donations"
"15227","donations"
"15228","donations"
"15229","unclassified"
"15230","donations"
"15231","donations"
"15232","donations"
"15233","donations"
"15234","donations"
"15235","donations"
"15236","donations"
"15237","donations"
"15238","donations"
"15239","donations"
"15240","donations"
"15241","donations"
"15242","unclassified"
"15243","donations"
"15244","donations"
"15245","donations"
"15246","unclassified"
"15247","donations"
"15248","donations"
"15249","donations"
"15250","donations"
"15251","donations"
"15252","unclassified"
"15253","unclassified"
"15254","donations"
"15255","donations"
"15256","donations"
"15257","donations"
"15258","donations"
"15259","donations"
"15260","donations"
"15261","donations"
"15262","donations"
"15263","donations"
"15264","donations"
"15265","donations"
"15266","donations"
"15267","donations"
"15268","donations"
"15269","donations"
"15270","donations"
"15271","donations"
"15272","donations"
"15273","donations"
"15274","donations"
"15275","donations"
"15276","donations"
"15277","donations"
"15278","donations"
"15279","donations"
"15280","donations"
"15281","donations"
"15282","donations"
"15283","donations"
"15284","donations"
"15285","unclassified"
"15286","unclassified"
"15287","donations"
"15288","donations"
"15289","donations"
"15290","donations"
"15291","donations"
"15292","donations"
"15293","donations"
"15294","donations"
"15295","donations"
"15296","donations"
"15297","donations"
"15298","donations"
"15299","donations"
"15300","donations"
"15301","donations"
"15302","donations"
"15303","donations"
"15304","donations"
"15305","donations"
"15306","donations"
"15307","donations"
"15308","donations"
"15309","donations"
"15310","donations"
"15311","donations"
"15312","donations"
"15313","donations"
"15314","unclassified"
"15315","donations"
"15316","donations"
"15317","unclassified"
"15318","donations"
"15319","donations"
"15320","unclassified"
"15321","unclassified"
"15322","donations"
"15323","donations"
"15324","donations"
"15325","unclassified"
"15326","unclassified"
"15327","unclassified"
"15328","unclassified"
"15329","donations"
"15330","donations"
"15331","donations"
"15332","donations"
"15333","donations"
"15334","donations"
"15335","donations"
"15336","donations"
"15337","donations"
"15338","donations"
"15339","donations"
"15340","donations"
"15341","donations"
"15342","donations"
"15343","donations"
"15344","donations"
"15345","donations"
"15346","donations"
"15347","donations"
"15348","donations"
"15349","donations"
"15350","donations"
"15351","donations"
"15352","donations"
"15353","donations"
"15354","donations"
"15355","donations"
"15356","donations"
"15357","donations"
"15358","donations"
"15359","donations"
"15360","donations"
"15361","donations"
"15362","donations"
"15363","donations"
"15364","donations"
"15365","donations"
"15366","donations"
"15367","donations"
"15368","donations"
"15369","unclassified"
"15370","donations"
"15371","donations"
"15372","donations"
"15373","donations"
"15374","unclassified"
"15375","unclassified"
"15376","donations"
"15377","donations"
"15378","donations"
"15379","donations"
"15380","donations"
"15381","donations"
"15382","donations"
"15383","donations"
"15384","donations"
"15385","donations"
"15386","donations"
"15387","donations"
"15388","donations"
"15389","donations"
"15390","donations"
"15391","donations"
"15392","donations"
"15393","donations"
"15394","donations"
"15395","donations"
"15396","donations"
"15397","donations"
"15398","donations"
"15399","donations"
"15400","unclassified"
"15401","donations"
"15402","donations"
"15403","donations"
"15404","donations"
"15405","donations"
"15406","donations"
"15407","donations"
"15408","donations"
"15409","donations"
"15410","donations"
"15411","donations"
"15412","donations"
"15413","donations"
"15414","donations"
"15415","donations"
"15416","donations"
"15417","donations"
"15418","donations"
"15419","donations"
"15420","donations"
"15421","donations"
"15422","donations"
"15423","unclassified"
"15424","donations"
"15425","donations"
"15426","donations"
"15427","donations"
"15428","donations"
"15429","donations"
"15430","donations"
"15431","donations"
"15432","donations"
"15433","donations"
"15434","donations"
"15435","donations"
"15436","donations"
"15437","donations"
"15438","unclassified"
"15439","unclassified"
"15440","unclassified"
"15441","donations"
"15442","donations"
"15443","donations"
"15444","donations"
"15445","donations"
"15446","donations"
"15447","donations"
"15448","donations"
"15449","donations"
"15450","donations"
"15451","donations"
"15452","donations"
"15453","donations"
"15454","donations"
"15455","donations"
"15456","donations"
"15457","donations"
"15458","donations"
"15459","donations"
"15460","donations"
"15461","donations"
"15462","donations"
"15463","donations"
"15464","donations"
"15465","donations"
"15466","donations"
"15467","donations"
"15468","donations"
"15469","donations"
"15470","donations"
"15471","donations"
"15472","donations"
"15473","donations"
"15474","donations"
"15475","unclassified"
"15476","unclassified"
"15477","donations"
"15478","donations"
"15479","donations"
"15480","donations"
"15481","donations"
"15482","donations"
"15483","donations"
"15484","donations"
"15485","donations"
"15486","donations"
"15487","donations"
"15488","donations"
"15489","donations"
"15490","donations"
"15491","donations"
"15492","donations"
"15493","donations"
"15494","donations"
"15495","donations"
"15496","donations"
"15497","donations"
"15498","donations"
"15499","donations"
"15500","donations"
"15501","donations"
"15502","donations"
"15503","donations"
"15504","donations"
"15505","donations"
"15506","donations"
"15507","donations"
"15508","donations"
"15509","donations"
"15510","donations"
"15511","donations"
"15512","donations"
"15513","donations"
"15514","donations"
"15515","donations"
"15516","donations"
"15517","donations"
"15518","donations"
"15519","donations"
"15520","donations"
"15521","donations"
"15522","donations"
"15523","donations"
"15524","donations"
"15525","donations"
"15526","donations"
"15527","donations"
"15528","donations"
"15529","donations"
"15530","donations"
"15531","unclassified"
"15532","donations"
"15533","donations"
"15534","donations"
"15535","donations"
"15536","donations"
"15537","donations"
"15538","donations"
"15539","donations"
"15540","unclassified"
"15541","donations"
"15542","donations"
"15543","donations"
"15544","donations"
"15545","donations"
"15546","donations"
"15547","donations"
"15548","donations"
"15549","donations"
"15550","donations"
"15551","donations"
"15552","donations"
"15553","donations"
"15554","donations"
"15555","donations"
"15556","donations"
"15557","donations"
"15558","unclassified"
"15559","unclassified"
"15560","donations"
"15561","donations"
"15562","donations"
"15563","donations"
"15564","donations"
"15565","donations"
"15566","donations"
"15567","donations"
"15568","donations"
"15569","donations"
"15570","donations"
"15571","donations"
"15572","donations"
"15573","donations"
"15574","donations"
"15575","donations"
"15576","donations"
"15577","donations"
"15578","donations"
"15579","donations"
"15580","donations"
"15581","donations"
"15582","donations"
"15583","donations"
"15584","donations"
"15585","donations"
"15586","donations"
"15587","donations"
"15588","donations"
"15589","donations"
"15590","donations"
"15591","unclassified"
"15592","unclassified"
"15593","donations"
"15594","donations"
"15595","donations"
"15596","donations"
"15597","donations"
"15598","donations"
"15599","donations"
"15600","donations"
"15601","donations"
"15602","donations"
"15603","donations"
"15604","donations"
"15605","unclassified"
"15606","donations"
"15607","donations"
"15608","donations"
"15609","donations"
"15610","donations"
"15611","donations"
"15612","donations"
"15613","donations"
"15614","donations"
"15615","unclassified"
"15616","donations"
"15617","donations"
"15618","donations"
"15619","donations"
"15620","donations"
"15621","donations"
"15622","donations"
"15623","donations"
"15624","donations"
"15625","donations"
"15626","donations"
"15627","donations"
"15628","donations"
"15629","donations"
"15630","donations"
"15631","donations"
"15632","donations"
"15633","donations"
"15634","donations"
"15635","donations"
"15636","donations"
"15637","donations"
"15638","donations"
"15639","donations"
"15640","donations"
"15641","donations"
"15642","donations"
"15643","donations"
"15644","donations"
"15645","donations"
"15646","donations"
"15647","donations"
"15648","donations"
"15649","donations"
"15650","donations"
"15651","donations"
"15652","donations"
"15653","donations"
"15654","donations"
"15655","donations"
"15656","donations"
"15657","donations"
"15658","donations"
"15659","donations"
"15660","donations"
"15661","donations"
"15662","donations"
"15663","donations"
"15664","donations"
"15665","donations"
"15666","donations"
"15667","donations"
"15668","donations"
"15669","donations"
"15670","donations"
"15671","donations"
"15672","donations"
"15673","donations"
"15674","donations"
"15675","donations"
"15676","donations"
"15677","donations"
"15678","donations"
"15679","donations"
"15680","donations"
"15681","unclassified"
"15682","donations"
"15683","donations"
"15684","donations"
"15685","donations"
"15686","donations"
"15687","donations"
"15688","donations"
"15689","donations"
"15690","donations"
"15691","donations"
"15692","donations"
"15693","donations"
"15694","donations"
"15695","donations"
"15696","donations"
"15697","donations"
"15698","donations"
"15699","donations"
"15700","donations"
"15701","unclassified"
"15702","donations"
"15703","donations"
"15704","donations"
"15705","donations"
"15706","donations"
"15707","donations"
"15708","donations"
"15709","donations"
"15710","donations"
"15711","donations"
"15712","donations"
"15713","unclassified"
"15714","unclassified"
"15715","donations"
"15716","donations"
"15717","donations"
"15718","donations"
"15719","donations"
"15720","donations"
"15721","donations"
"15722","donations"
"15723","donations"
"15724","donations"
"15725","donations"
"15726","donations"
"15727","donations"
"15728","donations"
"15729","donations"
"15730","donations"
"15731","unclassified"
"15732","donations"
"15733","donations"
"15734","donations"
"15735","donations"
"15736","donations"
"15737","donations"
"15738","donations"
"15739","donations"
"15740","donations"
"15741","donations"
"15742","donations"
"15743","donations"
"15744","donations"
"15745","donations"
"15746","donations"
"15747","donations"
"15748","donations"
"15749","donations"
"15750","donations"
"15751","donations"
"15752","donations"
"15753","donations"
"15754","donations"
"15755","unclassified"
"15756","unclassified"
"15757","donations"
"15758","unclassified"
"15759","donations"
"15760","unclassified"
"15761","donations"
"15762","donations"
"15763","donations"
"15764","donations"
"15765","donations"
"15766","donations"
"15767","donations"
"15768","donations"
"15769","donations"
"15770","donations"
"15771","donations"
"15772","donations"
"15773","donations"
"15774","donations"
"15775","donations"
"15776","donations"
"15777","donations"
"15778","donations"
"15779","donations"
"15780","donations"
"15781","donations"
"15782","donations"
"15783","donations"
"15784","donations"
"15785","donations"
"15786","unclassified"
"15787","donations"
"15788","donations"
"15789","donations"
"15790","donations"
"15791","donations"
"15792","donations"
"15793","donations"
"15794","donations"
"15795","donations"
"15796","donations"
"15797","donations"
"15798","unclassified"
"15799","unclassified"
"15800","donations"
"15801","donations"
"15802","donations"
"15803","unclassified"
"15804","donations"
"15805","unclassified"
"15806","donations"
"15807","donations"
"15808","donations"
"15809","unclassified"
"15810","donations"
"15811","unclassified"
"15812","unclassified"
"15813","donations"
"15814","donations"
"15815","donations"
"15816","donations"
"15817","unclassified"
"15818","donations"
"15819","donations"
"15820","donations"
"15821","donations"
"15822","donations"
"15823","donations"
"15824","donations"
"15825","donations"
"15826","donations"
"15827","donations"
"15828","donations"
"15829","donations"
"15830","donations"
"15831","donations"
"15832","donations"
"15833","donations"
"15834","donations"
"15835","donations"
"15836","donations"
"15837","donations"
"15838","donations"
"15839","donations"
"15840","donations"
"15841","unclassified"
"15842","donations"
"15843","donations"
"15844","donations"
"15845","donations"
"15846","donations"
"15847","donations"
"15848","donations"
"15849","donations"
"15850","donations"
"15851","donations"
"15852","donations"
"15853","donations"
"15854","donations"
"15855","donations"
"15856","donations"
"15857","donations"
"15858","donations"
"15859","donations"
"15860","donations"
"15861","donations"
"15862","donations"
"15863","donations"
"15864","donations"
"15865","donations"
"15866","donations"
"15867","donations"
"15868","unclassified"
"15869","donations"
"15870","donations"
"15871","donations"
"15872","donations"
"15873","donations"
"15874","donations"
"15875","donations"
"15876","donations"
"15877","donations"
"15878","donations"
"15879","unclassified"
"15880","donations"
"15881","donations"
"15882","donations"
"15883","donations"
"15884","donations"
"15885","donations"
"15886","donations"
"15887","donations"
"15888","donations"
"15889","donations"
"15890","unclassified"
"15891","donations"
"15892","donations"
"15893","donations"
"15894","donations"
"15895","donations"
"15896","donations"
"15897","donations"
"15898","donations"
"15899","donations"
"15900","donations"
"15901","donations"
"15902","donations"
"15903","unclassified"
"15904","donations"
"15905","donations"
"15906","unclassified"
"15907","donations"
"15908","donations"
"15909","donations"
"15910","donations"
"15911","donations"
"15912","donations"
"15913","donations"
"15914","donations"
"15915","unclassified"
"15916","donations"
"15917","donations"
"15918","donations"
"15919","donations"
"15920","donations"
"15921","donations"
"15922","donations"
"15923","donations"
"15924","donations"
"15925","donations"
"15926","donations"
"15927","donations"
"15928","donations"
"15929","donations"
"15930","donations"
"15931","unclassified"
"15932","donations"
"15933","donations"
"15934","donations"
"15935","donations"
"15936","donations"
"15937","donations"
"15938","donations"
"15939","donations"
"15940","donations"
"15941","donations"
"15942","donations"
"15943","donations"
"15944","donations"
"15945","donations"
"15946","donations"
"15947","donations"
"15948","donations"
"15949","donations"
"15950","donations"
"15951","donations"
"15952","donations"
"15953","donations"
"15954","donations"
"15955","donations"
"15956","donations"
"15957","donations"
"15958","donations"
"15959","donations"
"15960","donations"
"15961","donations"
"15962","donations"
"15963","donations"
"15964","donations"
"15965","donations"
"15966","donations"
"15967","donations"
"15968","donations"
"15969","unclassified"
"15970","unclassified"
"15971","unclassified"
"15972","unclassified"
"15973","unclassified"
"15974","unclassified"
"15975","unclassified"
"15976","donations"
"15977","donations"
"15978","unclassified"
"15979","unclassified"
"15980","unclassified"
"15981","unclassified"
"15982","unclassified"
"15983","unclassified"
"15984","unclassified"
"15985","unclassified"
"15986","donations"
"15987","unclassified"
"15988","unclassified"
"15989","donations"
"15990","donations"
"15991","donations"
"15992","unclassified"
"15993","donations"
"15994","unclassified"
"15995","unclassified"
"15996","unclassified"
"15997","unclassified"
"15998","donations"
"15999","donations"
"16000","unclassified"
"16001","unclassified"
"16002","unclassified"
"16003","unclassified"
"16004","unclassified"
"16005","unclassified"
"16006","unclassified"
"16007","unclassified"
"16008","unclassified"
"16009","unclassified"
"16010","unclassified"
"16011","donations"
"16012","unclassified"
"16013","donations"
"16014","donations"
"16015","donations"
"16016","unclassified"
"16017","unclassified"
"16018","unclassified"
"16019","unclassified"
"16020","unclassified"
"16021","unclassified"
"16022","unclassified"
"16023","unclassified"
"16024","unclassified"
"16025","unclassified"
"16026","unclassified"
"16027","unclassified"
"16028","unclassified"
"16029","unclassified"
"16030","unclassified"
"16031","unclassified"
"16032","unclassified"
"16033","unclassified"
"16034","unclassified"
"16035","donations"
"16036","unclassified"
"16037","unclassified"
"16038","unclassified"
"16039","unclassified"
"16040","unclassified"
"16041","unclassified"
"16042","unclassified"
"16043","unclassified"
"16044","unclassified"
"16045","unclassified"
"16046","unclassified"
"16047","unclassified"
"16048","unclassified"
"16049","unclassified"
"16050","unclassified"
"16051","unclassified"
"16052","unclassified"
"16053","unclassified"
"16054","unclassified"
"16055","unclassified"
"16056","donations"
"16057","unclassified"
"16058","unclassified"
"16059","unclassified"
"16060","unclassified"
"16061","unclassified"
"16062","unclassified"
"16063","unclassified"
"16064","unclassified"
"16065","unclassified"
"16066","unclassified"
"16067","unclassified"
"16068","unclassified"
"16069","unclassified"
"16070","unclassified"
"16071","unclassified"
"16072","unclassified"
"16073","unclassified"
"16074","unclassified"
"16075","unclassified"
"16076","unclassified"
"16077","unclassified"
"16078","unclassified"
"16079","unclassified"
"16080","unclassified"
"16081","unclassified"
"16082","unclassified"
"16083","unclassified"
"16084","unclassified"
"16085","unclassified"
"16086","unclassified"
"16087","unclassified"
"16088","unclassified"
"16089","unclassified"
"16090","unclassified"
"16091","unclassified"
"16092","unclassified"
"16093","unclassified"
"16094","unclassified"
"16095","unclassified"
"16096","unclassified"
"16097","unclassified"
"16098","unclassified"
"16099","unclassified"
"16100","donations"
"16101","donations"
"16102","donations"
"16103","unclassified"
"16104","donations"
"16105","donations"
"16106","donations"
"16107","donations"
"16108","donations"
"16109","donations"
"16110","donations"
"16111","donations"
"16112","donations"
"16113","donations"
"16114","unclassified"
"16115","unclassified"
"16116","unclassified"
"16117","unclassified"
"16118","unclassified"
"16119","unclassified"
"16120","unclassified"
"16121","unclassified"
"16122","unclassified"
"16123","unclassified"
"16124","unclassified"
"16125","unclassified"
"16126","unclassified"
"16127","unclassified"
"16128","unclassified"
"16129","unclassified"
"16130","unclassified"
"16131","unclassified"
"16132","unclassified"
"16133","unclassified"
"16134","unclassified"
"16135","unclassified"
"16136","unclassified"
"16137","unclassified"
"16138","unclassified"
"16139","unclassified"
"16140","unclassified"
"16141","unclassified"
"16142","unclassified"
"16143","unclassified"
"16144","unclassified"
"16145","unclassified"
"16146","unclassified"
"16147","unclassified"
"16148","unclassified"
"16149","unclassified"
"16150","unclassified"
"16151","unclassified"
"16152","unclassified"
"16153","unclassified"
"16154","unclassified"
"16155","donations"
"16156","unclassified"
"16157","donations"
"16158","donations"
"16159","donations"
"16160","donations"
"16161","donations"
"16162","donations"
"16163","unclassified"
"16164","donations"
"16165","donations"
"16166","unclassified"
"16167","unclassified"
"16168","unclassified"
"16169","unclassified"
"16170","unclassified"
"16171","unclassified"
"16172","unclassified"
"16173","unclassified"
"16174","unclassified"
"16175","unclassified"
"16176","unclassified"
"16177","unclassified"
"16178","unclassified"
"16179","unclassified"
"16180","unclassified"
"16181","unclassified"
"16182","unclassified"
"16183","unclassified"
"16184","unclassified"
"16185","unclassified"
"16186","unclassified"
"16187","unclassified"
"16188","donations"
"16189","unclassified"
"16190","donations"
"16191","unclassified"
"16192","unclassified"
"16193","donations"
"16194","unclassified"
"16195","unclassified"
"16196","donations"
"16197","unclassified"
"16198","unclassified"
"16199","donations"
"16200","donations"
"16201","donations"
"16202","donations"
"16203","donations"
"16204","donations"
"16205","donations"
"16206","donations"
"16207","donations"
"16208","donations"
"16209","unclassified"
"16210","unclassified"
"16211","unclassified"
"16212","donations"
"16213","donations"
"16214","unclassified"
"16215","unclassified"
"16216","unclassified"
"16217","unclassified"
"16218","unclassified"
"16219","unclassified"
"16220","unclassified"
"16221","unclassified"
"16222","unclassified"
"16223","unclassified"
"16224","unclassified"
"16225","unclassified"
"16226","unclassified"
"16227","unclassified"
"16228","unclassified"
"16229","unclassified"
"16230","unclassified"
"16231","unclassified"
"16232","unclassified"
"16233","unclassified"
"16234","unclassified"
"16235","unclassified"
"16236","unclassified"
"16237","unclassified"
"16238","unclassified"
"16239","unclassified"
"16240","unclassified"
"16241","unclassified"
"16242","unclassified"
"16243","unclassified"
"16244","unclassified"
"16245","unclassified"
"16246","unclassified"
"16247","unclassified"
"16248","unclassified"
"16249","unclassified"
"16250","unclassified"
"16251","unclassified"
"16252","unclassified"
"16253","unclassified"
"16254","unclassified"
"16255","unclassified"
"16256","unclassified"
"16257","donations"
"16258","unclassified"
"16259","unclassified"
"16260","unclassified"
"16261","unclassified"
"16262","unclassified"
"16263","unclassified"
"16264","unclassified"
"16265","unclassified"
"16266","unclassified"
"16267","unclassified"
"16268","unclassified"
"16269","unclassified"
"16270","unclassified"
"16271","unclassified"
"16272","unclassified"
"16273","unclassified"
"16274","unclassified"
"16275","unclassified"
"16276","donations"
"16277","unclassified"
"16278","unclassified"
"16279","donations"
"16280","unclassified"
"16281","unclassified"
"16282","unclassified"
"16283","unclassified"
"16284","unclassified"
"16285","unclassified"
"16286","unclassified"
"16287","unclassified"
"16288","unclassified"
"16289","unclassified"
"16290","unclassified"
"16291","unclassified"
"16292","unclassified"
"16293","unclassified"
"16294","unclassified"
"16295","donations"
"16296","unclassified"
"16297","unclassified"
"16298","unclassified"
"16299","unclassified"
"16300","donations"
"16301","donations"
"16302","donations"
"16303","unclassified"
"16304","unclassified"
"16305","unclassified"
"16306","unclassified"
"16307","unclassified"
"16308","unclassified"
"16309","unclassified"
"16310","unclassified"
"16311","unclassified"
"16312","unclassified"
"16313","unclassified"
"16314","unclassified"
"16315","unclassified"
"16316","unclassified"
"16317","unclassified"
"16318","unclassified"
"16319","unclassified"
"16320","unclassified"
"16321","unclassified"
"16322","unclassified"
"16323","unclassified"
"16324","unclassified"
"16325","unclassified"
"16326","unclassified"
"16327","unclassified"
"16328","unclassified"
"16329","unclassified"
"16330","unclassified"
"16331","unclassified"
"16332","unclassified"
"16333","unclassified"
"16334","unclassified"
"16335","unclassified"
"16336","unclassified"
"16337","unclassified"
"16338","unclassified"
"16339","unclassified"
"16340","unclassified"
"16341","unclassified"
"16342","unclassified"
"16343","unclassified"
"16344","unclassified"
"16345","unclassified"
"16346","unclassified"
"16347","unclassified"
"16348","unclassified"
"16349","unclassified"
"16350","unclassified"
"16351","unclassified"
"16352","unclassified"
"16353","unclassified"
"16354","unclassified"
"16355","unclassified"
"16356","unclassified"
"16357","unclassified"
"16358","unclassified"
"16359","unclassified"
"16360","unclassified"
"16361","unclassified"
"16362","unclassified"
"16363","unclassified"
"16364","unclassified"
"16365","unclassified"
"16366","unclassified"
"16367","unclassified"
"16368","unclassified"
"16369","unclassified"
"16370","unclassified"
"16371","unclassified"
"16372","unclassified"
"16373","unclassified"
"16374","unclassified"
"16375","unclassified"
"16376","unclassified"
"16377","unclassified"
